,initial position of a,initial position of b,initial position of c,initial velocity of a,initial velocity of b,initial velocity of c,mass of a,mass of b,mass of c,final position of a,final position of b,final position of c,final velocity of a,final velocity of b,final velocity of c
605,4.8292604739015035,3.487291200903357,2.764472712448306,0.253640415281164,0.8052185151250755,0.40007071906551417,20791793892.068707,44170116602.93483,41001280339.85455,17.844213664491555,6.898263509687067,6.451411178225033,1.172455782649172,-0.5949004756939409,1.4424674194859468
606,2.0606436678703277,4.071291910731874,2.9085315499056072,0.39565755353272514,0.546061186916682,0.48388202947787073,37147733353.995544,32981851968.55713,44323497510.9356,9.924347725374778,6.455157060449692,6.762227336735791,-0.2869177038369693,2.6423336826435104,-0.5039196545885222
607,3.5864964733897775,3.1985140677465003,3.0616194987007357,0.18159691052348914,0.841068396419298,0.5249029826214209,47639001927.48875,23551557850.493286,40650110868.73093,7.641347934024923,7.505540516418788,8.064386934603727,1.0699260401709911,-1.4138377497741461,0.7902759225580812
608,3.135028151730989,3.467975511519979,3.0695139840593826,0.3748018232874559,-0.00916815212191957,0.27881973792168013,26211569785.55758,42454846809.60043,38629120851.08978,5.36559828886569,5.006668836812858,5.095524260780837,-1.8131595652469066,-0.4065686897566111,2.20020650354658
609,2.5927133614736024,3.6513335588267024,3.448821332328968,-0.6313613227167243,-0.9365691515646626,-0.9332441205268118,18437474056.64098,47158890060.331955,42136068803.08315,-6.151161435254332,-5.258206742739433,-5.330737263201804,1.384191029610064,-2.089634446827109,-0.5246728946183452
610,1.3693207912868566,1.2586755854026288,2.3943269101599896,-0.9116631636154418,-0.8734099118801129,-0.29430947719986644,35035943292.11371,41048366289.42357,22162259464.42786,-6.084502202092158,-5.954839260267683,-5.99386111710991,-1.8600093794207873,-2.5725041852407573,4.351933767839889
611,3.277687800796772,1.6844585426463428,1.2594766639646977,-0.08124589402586935,0.089923189788633,0.17513267244129938,46312230670.34167,10685221741.89003,17850195640.176598,2.157289509089887,4.205635581706243,2.838845317343369,0.7055371476535605,-1.06303973096634,-1.1760017202284556
612,2.0422934097119434,1.5109278201111098,3.1841783391974903,0.5829415781505387,-0.878145018249259,-0.08666454100454346,34721149599.7103,18230197165.244587,33528995959.803654,2.938106935483599,2.5719142798515424,2.075079543512941,0.6355680755901105,2.4886573095780413,-1.971741052659614
613,2.0570983938591656,0.8985026280054315,2.887947191215192,-0.19646650827468637,0.19682766233583493,-0.5929766996440466,41890007710.39975,38024436030.30086,45066528493.76826,0.7821033344954316,-2.4161662351309863,0.7745544719596402,3.006106157638215,-2.1988486824600724,-1.5484874342275907
614,1.7197411909034965,2.7572285113323884,1.5891272375077818,0.9837360006498863,0.7652425567575372,0.13055950026430696,26683684258.646404,36121981600.865555,41458305591.62651,8.006674989867571,7.097278317886155,8.06589421982663,0.8997044330496772,-0.7550134621541067,1.5092200833654228
615,4.496107609792635,4.261748190301546,1.5079602854654184,0.8773717122653311,-0.6426032851889503,0.9504447595760206,37935490664.90181,38866636406.546524,29277174397.957703,8.359259735262714,8.204444849333662,3.6102950836228014,1.6126996218204144,-0.8869345848420848,0.32201357929469804
616,0.2407797337227774,0.9468128426449385,1.262304587187419,-0.1583902212018653,-0.5630651773621325,0.7644470673135686,17935228362.80349,13961309117.475964,24221648639.671715,2.3428512629658793,1.5487075625854605,2.585021887859018,-1.026646524520244,-0.5887923708757704,1.4221876123867112
617,0.43991215049908716,4.591618275537621,1.9435595899738534,-0.9034198237630766,-0.973128970333391,-0.07376164529369733,46745749090.66607,24820685725.34284,46578976215.85891,-3.783367951404962,-7.266695173038811,-2.488766325014751,-0.37825710299346893,0.20842435677399831,-1.2304227175993478
618,4.651894581201266,4.391444195279663,0.923838015563081,0.2498279749580048,0.8629163052468256,0.3277668206175759,48764863600.788826,44203880515.22525,22063043354.44338,8.65387986975987,8.86680695642608,9.200186344236778,1.8385910778379824,-2.5037787186974976,3.5614625269427584
619,4.326674585262207,3.0380862505779986,3.8666339492663875,-0.3334580156359741,-0.9795820527466526,0.949623307454428,28437854810.386368,14964612754.239002,45599476016.45319,6.410418452088742,5.025922489872824,6.116657174574346,1.7107444136106174,1.9375550305185119,-1.2825637170482207
620,3.1546427992203703,2.8185849067375006,4.671444633750222,-0.3906418678556036,-0.4487508151339872,-0.9511820031618079,44166311835.0414,33777553888.51187,45142705520.53498,-1.2349690370468487,-5.78959891844533,-1.2843810803071518,1.528637808994641,-0.5259504586722085,-2.771185670183199
621,4.457219228923378,3.407277726669782,2.2939038193623373,0.737938183463803,-0.9325670245822748,-0.4714172455147265,37764832114.87938,27219799593.824562,19108693228.735893,1.767865678255672,4.284312355149211,2.9452745865844467,-0.17473331710829884,0.03976901638342678,-0.05275471708129514
622,0.32623166734835674,4.013317936742185,1.5045843833426364,0.33885733934918316,0.39667711184578835,0.46793841646703016,44247345972.72474,19726293184.649124,25301288987.477516,4.721954018446494,6.42424848000779,5.6356683785897514,-0.8488307911444997,1.6150150015999867,1.595104594463324
623,2.7617034343622944,0.3624560071850863,4.248397356739725,0.1831332999012163,0.3944908079511038,0.09173836706490723,48761061512.1858,14071924799.104197,26902617235.728226,5.386542026107433,4.526471705506041,3.6129417409260185,-0.4041707853060425,2.5262919442638587,0.04114943589280234
624,1.1170451759327893,1.0557470160458449,1.8060947520732007,-0.06697671245861159,0.7586742419452865,-0.15248010445874938,30257803215.30742,36762832474.887695,32924811850.36167,3.2166523429775706,3.11070547208462,3.9128669213884026,0.1908333657331068,0.018122863702223803,0.43747010491006433
625,3.386505770941132,3.6926642456832366,2.7595806806428165,0.9939555939856661,0.3742350681838822,-0.1353184672385337,38533410991.28205,24753855322.219204,47890923831.710464,6.948381520401515,7.059854501805557,6.731840130916228,-3.729764029414089,3.0168216385874898,2.2995233500876946
626,4.497074869954957,0.2228423853638234,3.8792499020327886,0.3652237111844123,0.01610344236586614,0.6354285121521699,25391288062.208946,24033373845.212715,26632294825.392464,7.858051489079477,7.262524597944572,4.3038306618276,-0.16869589139510766,0.6406712428807234,0.5808494749408123
627,3.389378942048131,4.428965992691787,3.689841377165507,-0.5925511403451988,-0.0005061780941704175,0.8578837417978058,11242354195.927708,46325891379.176994,45404579287.696976,4.767940620368966,7.1984299755368015,7.629337144482816,0.4220766608880891,1.2554570330166337,-0.6747903079211807
628,1.5157051665254357,3.234804079475984,0.660667637080492,-0.8095076047381353,0.9540859723672264,0.26491140552746684,31955800487.162888,13453503937.175121,35886785815.10016,1.0876199302282903,2.952713926374725,0.16512186030666268,-0.005046711235168971,1.0015579255773854,-0.46922667130299534
629,4.942364333590037,1.5943612710711101,2.8164666203874438,-0.8646531538494064,0.3820001064422516,-0.3141640611142973,34404563499.88072,26153679656.64687,38876387025.630745,-0.06460978338504646,1.131946762673312,-0.6651350926762696,-1.471345308084689,-1.8397235779945516,1.7173834749656989
630,4.505437910051253,4.242495592085317,3.8612772047778336,0.8352048995784866,0.8508406890012374,-0.8520568104489306,21482418943.58297,23724477860.773563,48417645517.68208,4.0427504255598885,3.760455547312331,3.6570061218424272,1.3828976205533106,2.9496273195624894,-2.123460671115566
631,0.3603391995462374,1.15919567400605,2.311642313332232,-0.4550687778516116,-0.011404757259736664,0.760034408539217,42911848015.452286,31425354649.371067,37049164633.97324,-0.38200085698656205,8.616131026075175,-0.9207561489899815,0.06754977387504292,0.2971552297106525,-0.10700632504437377
632,4.667316764574209,3.5184761306735735,4.712424526546629,0.3157379824785924,-0.8878651799952042,0.5872472690351875,13560412015.784653,39133092512.80078,19151419266.46275,0.5662563240565495,2.061260319242456,0.5597237372829892,-0.7586953923651465,-0.035867427137761615,-0.3929175623905859
633,3.2618188622424062,0.9595538275988108,3.2732219593540774,0.8201416531435515,-0.3634892066263462,-0.5608765112098832,48785369364.36901,33844539398.536167,46110936566.54232,2.4716963126004576,3.8858454432256946,2.361722436063785,0.5853639226205154,-1.5319683500838681,0.5451595077205064
634,1.2711074699552034,4.335372529441101,0.8227767935863745,0.027241889387589424,-0.07173756762536865,0.4769391518169679,49830163981.174545,17287798490.724945,36294854170.883545,4.200331764688394,4.050607933048224,1.738510674622509,0.02791658385812878,1.1538871454395228,-0.10777109666356419
635,2.4086508740701946,3.302003853395309,4.720027832833503,-0.8519714433918293,-0.42801496867357103,0.9831109845164208,16157532913.807491,25977818822.174088,32041529727.110966,4.849447195458896,2.912454957306359,5.86977514322227,0.0012245668206447824,-0.3714519687817572,0.5070124302311922
636,1.058436933890396,4.6290632456676715,0.5457483995850104,0.0848361574943084,0.14847923822782638,0.4095637585102765,21049283855.94861,26411005614.904297,37966525468.51237,8.586265735560476,-4.339715215622045,8.210090650479884,0.3835980466801473,-0.7489632128186063,0.8682213150799784
637,0.2292419016519931,1.0010614824473514,2.896223604533537,0.6016939964207026,-0.08012312536738886,0.8053529399120414,46988839177.92578,49174211272.254326,35374018264.29851,6.308462433100582,5.8869458168433075,2.9612368869901906,2.0621068604964274,-1.4312770419017036,0.7436925134900086
638,1.5237646499061053,1.2462089279228454,1.9531571764950977,-0.752677116233698,-0.11579309886639422,-0.24910601845274805,38496148298.22247,22196558160.0609,36252312995.86421,-2.7954092893897906,-1.9590790706178012,-2.690479022807348,-1.8835881965904835,0.755100344656302,0.4185723085525262
639,3.8149922274684087,2.726013924313191,0.19543527559119755,-0.16713564357854804,-0.6236372350000166,-0.519246147188674,19432673459.026356,16633433899.784582,17522033433.85608,-3.9982955275751695,-3.1632881817547656,1.4851652800896848,-0.7178635706580944,-0.1032207555595511,-0.40249012864241046
640,2.9446185421794917,4.231228958968097,4.639510688564879,0.41391169033463937,0.19644349612157397,0.4723003322139814,27420117805.624874,24033014377.704636,18564381673.543793,9.909889444480514,5.7460404753557786,5.770276464269189,0.6610176833299795,1.0450586799893793,-0.9912795936481105
641,4.623928669153784,4.685192442606273,4.307151799620593,0.5379660542397928,-0.3563036423821253,0.6876936865306085,24840521024.170017,15815323876.567913,37487071671.70572,8.753312608149637,8.54362442034697,8.881550741626185,-1.1925101854141291,-0.5224116573026264,1.9044593989038856
642,2.051049313752248,1.3375275966470623,2.803725425937254,-0.8120225192377291,-0.5072031575332485,-0.6578363553685285,49867344201.546974,15618846878.897251,30437399795.28723,-4.647940961160665,-5.425082577380788,-5.23561452027072,0.3565880534268186,0.6992369854432096,-3.191518931574526
643,0.04532012890743509,2.3082121626623513,2.14133988192176,-0.47250843012726507,0.7546191127017305,0.33525087721750646,13525684266.567791,11178872681.345306,28723113982.78026,5.833814108976659,3.0353633525331305,3.196947241580797,-0.30009759531679514,0.47713672031206283,0.3620573655571457
644,4.9866912371317484,1.4304191004484557,1.3200012584350214,0.4639104758501531,-0.9011460575518437,-0.7390414305157325,13642461468.18806,31604265228.61427,30602396137.888573,3.2903398064808393,-5.391938881890889,-5.506854628005091,-0.5262495935583801,-0.5773182753917964,-0.6320602168972776
645,2.8475113394962586,0.6709157813358962,0.5288561998043445,-0.17674497112405452,-0.8240423947598641,0.8395642246064268,21098057728.356125,22020415289.691353,10808664648.344423,-1.4470933376399793,-0.37358285864842705,-0.8028088329641607,0.44055763045625174,-1.118064627111032,0.2336249641784899
646,3.974125937517159,2.0233088810630395,0.21005927058355744,-0.2836413763868222,0.2620663209656309,0.7753945023622131,49817653508.71512,28871281288.7683,30151100193.186764,-0.5088633963320909,-0.2666410411319519,15.386759113009498,-2.0795953362583806,2.970426672248759,1.1493900940650295
647,2.993319136084577,1.9940320401523532,2.5676758401939423,0.23933093173084963,0.397438245464663,0.2951694631174002,26719205498.412277,29345348210.96022,15742144103.145023,5.181272680447444,6.251250518279472,5.340679533234646,-0.5972133939947387,1.301481500828212,0.02978856255850474
648,1.3795806877804018,1.464578519305428,3.3521755413654297,-0.9596661620234888,-0.39929677951089837,-0.47016529002639174,14748386309.434772,18144947501.689957,46766885458.62649,-3.8913996606761003,-3.7288089026920903,-2.2478751659312772,0.5503776567274746,-0.860553711652919,-0.7674103733429587
649,2.5703316973758876,1.2752226462723266,3.4962636861022167,0.452987518383019,-0.3440245774075763,0.9357021997079906,29193364184.24574,36530361239.42694,39367216089.79866,-3.7693579865440223,9.690684839769308,9.912408969116731,-0.47309918186492345,-1.6298725287465061,2.815644035043663
650,0.5959520946964308,0.07346084602284919,3.949300831911582,0.8178784214677182,0.26024610856708974,0.11311920424536215,35564954236.07202,44097586643.66608,40133028642.49589,6.906670698236918,2.9285986683247005,6.458291549272257,1.0339173778000785,-0.42272401653165154,0.6721081325729229
651,4.812241795799041,3.166152151559171,3.01804299807062,-0.3711126837257852,0.8920433747994854,-0.13329145682054633,19134142544.742718,46967359340.66882,17201651500.207947,6.745775066898634,7.663682257366156,7.482616744323964,-1.4624529250761407,0.5572828316790942,1.9946832009721533
652,3.1065282387672633,2.9839556030379755,1.1915017808337174,0.2588684811480513,-0.78531054633424,0.6583855049082881,49749258060.05985,29723842777.745842,10100613510.397026,2.3065938819225953,2.1525007101319424,3.802415178170828,-0.3578361744651952,0.6410584427381052,-0.5016003220153789
653,0.8416940035186377,3.8945556259572545,0.6036304204109194,0.5775325785107337,0.10700381986825058,-0.15189194318601662,33872304910.09934,20451719618.359344,13808773618.313461,3.669872191246223,6.774526992732019,3.633300029681705,1.1224492289374106,-0.07492935525538609,-1.2190929165869029
654,3.2709413345883647,0.31685965000790406,4.739317054452046,0.5584437530080362,-0.44581090906546206,0.8264751223055222,41012959336.29997,44690252252.54264,36187119943.89873,2.448347127314436,10.809478832454925,1.8017264939640472,-0.8488022440371563,1.5980127035713343,-0.10268613749023046
655,1.1541280296085976,0.14914466938162896,4.865858286943771,0.2886808881050127,-0.5809064257577574,0.034384948581438035,41382678206.29942,42330163801.70336,31227629834.83037,-0.6816834984850662,0.47961438573233617,3.1457407524843184,0.4028092902018289,-0.30405646345651677,-0.4921373420260858
656,4.594574562330416,3.2095232330706325,2.2283055358017343,0.3201251254048545,0.7292716224397495,-0.5603086788461962,22155749958.785606,22426263954.579025,23969427656.09723,6.251119173771575,4.653838642844101,3.52492102171383,0.06333237523745693,0.364500223783933,0.0183407504298523
657,2.5196981382591948,2.57610806255212,0.9602382523884201,0.09369067088796301,0.7573066498400449,-0.3390060358274274,45692869295.73648,41369473904.23854,45883319659.05642,3.594679075245768,3.4733559704995307,3.4517509214028474,0.43127868856004675,4.925697779664984,-4.433511721798855
658,4.635906529848406,0.5141489840679409,0.6668252097688881,0.47919366895765325,-0.5031316458822701,0.90902322565688,12875101598.086416,22297682579.097935,33143970134.863426,7.384961595987475,4.377326908950347,4.566843279116202,0.9190887976606872,0.9281096674341601,-0.22472927351794358
659,2.0217095486458265,1.4882020081995684,4.857570190854311,0.1662461092530514,0.12479541004279415,-0.031032588514526394,35879477775.500046,49225181154.10352,22082338016.551117,4.0733181436501065,4.117508450918324,0.8356930926131013,3.3943148492067716,-1.3619279849066004,-1.9618603902885885
660,3.1220826336751237,2.552430592565769,3.1341065883168557,-0.716870116402839,0.5154988939808591,0.7323426746269126,30964734122.8808,17634893147.18007,25016671734.992813,3.671203110664061,4.075511616079924,3.4649170125284336,0.3784176622882855,-0.9720002454822256,0.4252112322172569
661,4.499471893846692,2.0967674939459306,4.716483346476713,-0.8089525246512463,0.14831580428061764,0.8463575438340369,20952942212.149464,17909669468.88825,43236769008.58348,6.675390395530093,6.577731404360152,6.96356832954261,3.2927461235343287,-3.167469750036136,0.2321111038587617
662,2.9155669865283547,3.5424232229017676,2.2231232011704116,-0.0823021244433082,0.4855090094628012,0.08550752997796929,33729993287.771908,38419074257.74932,43834331125.8808,5.159212194587822,3.713186528290817,4.82406430839581,1.0786318245959434,-1.611184941169581,1.029852868740041
663,2.677414651345788,0.7472514832316057,3.687480550620349,-0.3777562167955011,-0.5402279431661339,0.8999956221768797,34607748157.22034,30821806427.654408,27963664102.13281,0.7962613026903651,1.9712628478765915,3.0368884718189904,0.25603182771711425,-1.3345266605086739,0.9911047226442425
664,4.346788189993474,0.004928564812952119,4.118947836722438,-0.5684530613003607,0.7387971954636827,0.41393939802843227,30411288905.049835,34855659929.78242,36399856383.19714,3.95695718705757,7.316216092188208,3.9081665986842284,2.1376883216343403,-0.4952685485186678,-0.6652701213044053
665,4.477604353785849,2.6927670205102365,0.1507918734762992,-0.564396104184864,-0.16187316603228807,-0.8384600257039709,17957136141.52214,46163746376.0359,10539203526.368465,-1.441336060094631,0.01495530319333355,-3.126311879866467,0.08802733405041238,-0.2144425377272101,-1.7198223921293867
666,0.1408909645186751,3.725026256825547,2.5052377836269106,0.22638654487896837,-0.06720688234829297,-0.381567423409229,40949870321.357666,37216298441.81137,10300736933.794731,1.1119220998926742,4.1720203572669385,-0.21400832090351082,0.033221474882628596,0.15891216866828725,-0.4306153237967675
667,4.579868420349495,0.0361879627982542,2.013969478172041,0.7956244176357443,0.2512237251381466,-0.4650636732822353,32960087914.783566,26773673849.03858,47661965851.40104,0.01815294436842478,0.5617526649489392,7.13597986999726,-1.3279747981450614,1.325259191480529,0.40015749066056
668,4.3783432947492,4.907949535198689,2.604246287914024,0.08882843856834532,-0.25592469392682315,-0.016817675197557724,39481047233.83049,21573301565.395947,47669063861.13577,3.6826035202545016,4.150897363753735,2.932400690051594,-0.37896718368525417,-2.788278921991702,1.516677983608964
669,0.3042721314372937,4.713473826061632,3.6817803890493255,-0.47035437125169555,-0.12046431777004929,0.11962325317857814,11456927836.059902,39523145970.76033,22701163649.822544,5.9607940362134855,2.4695267685485454,1.4588945707074812,-0.15510846306935583,-0.3589249913519013,0.37568794128316585
670,1.0953129870140272,4.129004403651618,1.711426525093519,-0.008796730793304786,-0.8065784195267323,0.1399929350415139,17206013612.876274,26544694694.109444,38804884628.48328,-1.2466251385677454,0.685090694355162,0.9491464217859441,0.8165419964982754,2.171188780806141,-2.262918746637349
671,4.4684881827789455,0.42776737167541934,1.9282370346522408,0.6223858435809251,-0.3756886707344784,-0.44130613351929204,40319728239.50055,30631741536.40112,25698537648.148582,0.17865415630808124,4.825381764373273,4.290761734820988,-0.08854339511579556,1.4692193612919742,-1.5249581558633136
672,3.6038287755633207,3.277756875663123,1.0911415564678024,-0.38179558128295854,0.9180010979885722,0.19518981618287934,44420257943.21446,33453322924.41784,27428217949.864315,3.8359873027684976,3.5077675200970164,7.3998713553391635,0.12514646763594492,0.4563105017001394,-0.0626983185608327
673,2.430253492154671,2.064143733695741,0.08799733337674531,-0.18586546624038425,0.6398701792385002,-0.6229896598802565,37433026998.55357,35618169183.01497,48727440394.48339,-0.0775339631045257,1.503225999846735,-0.5559725495577389,-0.36180174250082875,-1.1739126726012583,0.8379828697874676
674,0.06450373114532115,0.05576975937455542,3.5285551042546555,-0.22393487366953968,-0.041161714178677755,0.47853993915199133,36911498245.548706,19145977129.488182,47236608850.61774,4.166369580612151,4.176649347997986,1.5217054834392538,-0.40517502925661214,-0.5646100398986801,0.8323285739485787
675,3.944413402349099,0.5370759094854383,2.3927265267186284,0.04324274716237908,0.4801376921835121,-0.6254576515835892,34905668840.66551,23547781417.2478,33602438901.561176,2.6187503634466065,1.7511062331034801,0.47835219508493826,-1.4273290699309613,1.2639387549090517,0.3528795712149006
676,1.4338547641261141,0.8808031780034614,2.167425203249289,-0.14688498115435178,-0.35359872747201626,0.9112574575521222,43194122414.52797,48333382422.68774,40208994790.848785,0.7816502402823416,3.158347597670618,3.4145475638503173,-1.1244189703403538,1.3278756609474496,-0.05985913114358293
677,2.7707846102391356,1.4351676698817961,3.776477533033904,0.9110735595651818,0.6161234776158107,-0.18676292142103423,34114022501.685913,35857359552.59304,28314739213.703655,6.0082349291186805,9.560617435708949,6.497618216608454,-0.6587897641302862,1.1095289837093005,1.0797906513040418
678,1.7765018746669559,0.45135806578952276,3.7881715521617334,-0.2739272949481715,0.6836152118986212,0.136546399810082,28082024076.667976,44329017910.719604,27401184294.90434,3.1742943971077815,5.152079298131928,4.368427949868972,1.7581404753568173,0.5276166998299834,-1.6936414736722993
679,0.662684484930588,1.3811562329124643,2.589994296941419,0.7126629759181988,-0.9395553561030388,0.010475057763000173,36469680068.6215,40049248143.149796,36359308169.67003,0.28863413409830946,-0.23970677518298572,1.6544856071259932,-1.6990955742885583,0.7415164935344238,0.5778785677510665
680,2.596572652745726,2.226425732943809,1.3917420075254805,0.7042343953096502,-0.9904500316518654,-0.12812944068295407,12948681077.346191,11874781847.3864,10142951685.279638,1.4442338368452023,0.6766455404732007,0.790708638194535,-0.743846687231432,-1.0262795090796548,1.76246492820809
681,3.987453852363295,2.9113402604451837,1.1306305124801712,-0.5532709423650402,0.16276477007692036,-0.43713438655027326,42527030378.25148,17582615563.291477,33984020507.66607,-1.4905015633695666,-1.6700703468478462,-0.09679576214853823,0.7137201138870107,-4.574678529117214,0.42842762480093977
682,0.5530665061164969,1.3676264101398061,0.8573183533660517,-0.9907633383871997,0.6454193509747441,0.06468664685169268,25566868043.303825,24264453816.123806,38244537122.15966,-0.20048692997968387,0.9130933701856875,-0.2321331671949433,-0.7456810311281559,-0.7260813206189696,0.7710026262802446
683,4.8427588511118325,1.6425010221826803,0.4115224468361811,-0.7962434844507427,0.0780171870143973,-0.753245057608094,11191503219.54204,11894898923.215597,19755795466.18461,-7.181022233055865,-2.8271898333456007,-1.659282396773429,-0.6302138851165768,0.0006024270575229054,-0.8006883535381271
684,1.7159045362122187,2.1847631957548086,2.9660514947184486,0.8010282226552605,-0.7996529135512283,0.9733949229672196,26130665316.631157,39109769307.14433,28215886554.6252,2.485342282114911,2.3306612791268657,8.119589396646946,1.4780318142122235,-1.0406694443626954,0.6804942078368519
685,2.584883206735272,2.2351107912399213,3.9213459142700384,-0.8453208962448737,-0.5312637917020122,-0.3204858613900885,14158235139.257322,40510482241.17014,25257380181.345024,-3.389726634663612,-1.9173973514135532,-2.533652072927208,-0.17367231334560881,-0.836712884452938,-0.2070722191490487
686,3.4126647720863383,3.197633965860245,4.512628656712008,0.9097601989592721,0.3411465462436747,0.9640268162380903,12961582818.849808,49270564782.88392,46899710164.44169,15.438574792436937,9.898430160023873,9.88799434382531,1.5072276427583682,-2.1910440124626627,3.4591026877238993
687,2.823426154123021,1.6872054208253118,2.6858515447825697,-0.29901408863905843,-0.6815783084866118,0.49767496584426785,36454677907.32786,20369415666.719006,49875135796.06595,2.3980209715584486,3.512861782620034,2.2587525370230233,0.31479975935657567,0.27490681593357513,-0.34160955005652915
688,3.1318263967326003,0.5413316443381744,4.249536593065794,0.020842316532351024,0.22317703797811483,-0.09167664310791968,47770528622.38229,16699336495.425358,40084351637.45424,2.213625993044682,10.481266909564804,1.464164766753581,0.8163817213409321,0.26434967129891673,-1.0569134995203722
689,4.1432018392184276,4.682410533674939,0.448387178173868,0.2821113060714735,0.7816260962452284,-0.9605288811876829,34816202376.6933,15952878457.91734,41910062168.366875,4.908977927729642,5.291223548947014,-4.705976022562624,-0.8554515833981577,1.455466445623991,-0.2720086287865629
690,4.771758045415225,3.70842329486909,2.71437990238929,0.3324427368008871,0.7741438554611288,0.8478784487635287,46663858262.83954,49038920962.09051,39868117356.628174,6.317273356872831,5.834106259515939,20.182841313608918,0.1179296000913179,0.6256222834011931,1.2816423028640564
691,4.842738110670497,1.1636482509283796,2.931758987315697,-0.3494643313059336,0.05920853590961239,0.8132527942862968,32605948418.099136,17725647602.030285,45564866013.79489,4.285840995580296,5.967418075618197,7.323623332201361,0.27393704353824344,1.4451533698794083,-0.17200990309884961
692,3.3007066165632306,2.215118176063097,4.43111665969528,0.721514976733967,-0.2620163866012166,0.7899934544213656,16953039732.098175,43486925736.09386,37886192579.05084,7.091268572196763,5.881661265250969,6.647387299225258,1.0722776776103697,1.9814229300627193,-1.942051280496836
693,3.7462214826160416,2.6234656277546065,1.9799444374805963,-0.9118198036237943,0.35975965934130194,-0.6249318061149478,12870254513.662678,27249793047.594868,13448793312.874393,-0.19657996179605358,1.3243041248605703,0.6996203840377888,-1.2781578154113973,-0.03250649589358567,0.5204523663606665
694,4.763124241841,3.7374716812052156,1.3570295964282026,-0.3083271840119568,-0.37016225010755366,0.9531171063052484,41276384030.02442,47569048797.52073,34737361292.04434,5.060468945426507,5.866142585079083,-1.1127436464304978,-0.20207822468196687,0.6536137652904105,-0.5750825642451632
695,4.701837495944417,0.05022608269883322,1.7807609424151427,0.9699939984316037,-0.7353831176896073,0.34529188669672717,47011680023.70303,10524812693.057482,22465763390.50406,8.91249045637675,2.556453583483311,12.10125567217904,0.6966440897410575,0.7671372941389187,0.2133975277729853
696,3.4455537728959285,4.898396705257613,1.983572469975135,-0.4950241708193117,-0.2219164725703595,-0.29160076193393336,18446045466.04789,45762541375.915504,21539101545.37993,0.6069780937959897,-0.10326133199776343,3.1708965300059657,1.2613526166841385,-0.5120320119829267,-1.1793713897546896
697,4.396452233894138,3.1313480903999604,0.7063324276919603,0.16233004930895545,-0.9129304905232545,0.4782237331664585,13392083922.767992,19259185930.07863,12347844718.91429,0.653224588321315,-1.3364544464942112,4.0382967743851115,-0.0593544777527659,-0.1918030409697267,-0.4061014335339651
698,1.1270133668839388,3.527988773155357,2.8869472563177823,-0.015856882056782595,0.33360513116110146,-0.3362948363253553,10057624274.02154,25750282099.192703,33297594696.2813,6.674602190612241,1.7318926961866208,1.7693218383954226,0.06969090500205982,2.5169909483772286,-2.0506291221822996
699,0.03950295656100944,2.621990183342162,3.253400439146734,0.13790829806063365,0.33121401303228515,-0.7140432648558364,28440617805.055386,42547619022.29715,41052128505.345535,-6.702425909429615,4.09641873562558,3.643803765985256,-1.1296390334277668,-0.5825382119707639,1.1111437225893388
700,1.7656125733601569,0.5615554922454036,2.333305754973514,-0.4238816063399937,-0.6072595882130345,0.4010711968576599,42902025665.63658,44627365258.196465,16529388655.007948,-2.260288314129277,-2.9673620967569474,-1.07622964241088,0.10230128553444001,-1.329537722923489,0.9854278482328159
701,2.392996860052878,2.5830312887176814,0.8248278531561698,-0.1239731454175681,0.638722154285827,-0.7191604459573548,15342095229.544529,26647816837.494957,42960202683.16757,-1.2847570305959906,-1.409884172511593,0.9426014321596816,-0.8866111419588271,-0.07129343015657058,-0.00638843600150627
702,2.6063372733792187,3.492684522836427,2.416477908474506,0.2021685424225319,0.7828132563819798,0.5319330599826162,22525041899.16631,45946545260.43435,31342918938.612923,8.27040052998497,9.077588073807263,8.4065791574103,1.3337272063484393,-0.7717348972300334,1.9975818361268642
703,3.758343092701064,2.9869984199761497,0.4860912067456491,-0.9327442631056109,-0.6635346537299118,0.2363667265577325,16900923591.76333,23467737162.733246,16705064605.870853,1.0075570159915728,-7.368188143652885,1.4217279647022036,0.3133049922687057,-0.7662715085718632,-0.879964289830232
704,0.622174100288666,0.11539598906426252,1.5778589087442425,-0.8286166492615894,-0.19351179290502651,-0.8339378721839643,41911943196.4814,19918673771.430542,34657274182.56112,-5.584923058238935,-7.411704041107682,-6.061896661882402,0.17601051196335216,-1.8883630216985565,-1.0747729636423982
705,3.4689315186104546,2.7687409594914603,1.4169635325110193,-0.05875629380359304,-0.7254574259922941,0.39175610729864463,28518670420.982506,26562513362.57567,18100072545.09893,-0.5317904654991445,-1.0196699789789931,5.625614509877631,-0.06537439554993003,-0.8115036961950661,0.5284596845033143
706,4.964572040814632,4.282770278765872,4.213415413450245,-0.9086748099498321,0.9631937546207654,-0.12328403077932348,41903682092.97018,47729839164.94245,26398428976.56023,4.853460927836817,5.02578029143385,4.804730728795637,-3.6102748226093913,3.423385657410089,-0.2830501958766404
707,2.931037573103525,2.1967132649649157,0.9566559692413218,-0.18953140284720194,0.8686778072124421,0.7268427033190639,44306726112.926125,49394400618.45904,16748557649.105679,5.505749297378339,7.208848716497564,7.237210651861713,0.2372104286853518,1.576323043497836,-2.489030978217866
