,initial position of a,initial position of b,initial velocity of a,initial velocity of b,mass of a,mass of b,final position of a,final position of b,final velocity of a,final velocity of b,collision time
54,1.8780809062307342,4.544402779141646,0.8139783274640844,-0.8818518025250068,32006616063.66057,29089292405.886543,3.1543512890222987,3.154592528318757,-2.828538105007391,3.125967409196235,10507.0
55,1.9216665597628206,2.9980551214264297,0.552350448913824,0.6881498595985349,31179453773.48234,30781366521.12064,2.8716071458645827,2.871750491562209,-2.03141208843709,3.3053275128294968,6701.0
56,3.1186908636814143,1.1449070382609432,0.2981855048338624,-0.6438485876707554,27819325950.852787,19134857597.70739,1.9129611055475826,1.912469143003206,1.9559709908988283,-3.054029826697059,46851.0
57,0.15048868778151037,2.103612153694419,0.9672864808600068,0.1250741881027433,44759435190.79151,28342065606.77875,1.506317227601374,1.5063325385280002,-1.760502885605443,4.432957496835142,9343.0
58,3.2563746218012395,0.306580972090692,0.27310382968878266,0.255580968553867,17476327416.05939,22250716280.24642,2.534987459453853,2.5348792446740607,2.8528814365125923,-1.7706476503197088,35350.0
59,0.9298752630200835,1.7551516591364191,-0.504265686255577,-0.0535883598134439,17219979398.347557,49910356644.07796,1.4594425098296961,1.4596353002464155,-4.13886564341332,1.2004146285807,4958.0
60,1.4264752221199917,4.219596307375717,-0.4685113147820541,-0.19008607435887592,23046586483.327156,24020072158.78859,1.6025344325572635,1.602886644300909,-2.8925198985620186,2.135682270261701,38271.0
61,2.5271201441628257,4.632023998572831,0.5714593189582231,-0.853373716402706,36821852037.424774,33564564010.041374,3.4401473663131847,3.440484909503714,-3.0716257622812746,3.1432561752002037,8387.0
62,3.6074678371068676,2.8940677220294875,0.38106721495617113,0.5244872892324324,24002596921.60633,44332945418.478,3.29670357710781,3.296470104507074,3.8514967844597914,-1.3544612289704685,3205.0
63,4.884377932431751,4.619703773903427,-0.7117486930058523,-0.544745073044524,18014750260.07734,40688298995.2263,4.614746598033534,4.614573633644402,1.3509100725419456,-1.4579875395694233,1449.0
64,2.66525273722083,1.9087307537963487,0.8374643474017223,-0.04155226500515985,45491427403.69009,32128824138.082565,2.577278439364219,2.5767983832695056,2.8281794272499505,-2.860219706650014,4751.0
65,0.7022708301679292,3.467792188265358,0.16231411338519952,0.5116595774609953,25061791319.062386,33173424839.10102,3.547713177970004,3.548203423459109,-2.8246192046418197,2.768221866806348,35160.0
66,0.8524871296565062,0.4509074767112914,-0.7046969303465718,0.10175712566002426,32704470284.09755,40258382006.86537,0.5947210745866802,0.5945487332008894,2.1644742085255446,-2.229054933186043,1398.0
67,4.361695434515105,4.70866161142627,0.11181948191750313,-0.9091796838083335,29972157329.42332,26001642723.3907,4.474229157274142,4.47438551080821,-2.0284280167731596,1.5578888563249047,1341.0
68,1.6062298761258043,4.5890389517917765,-0.6737109376547936,0.16831088944677153,47708669436.790474,24864640619.413574,-0.06722600276732281,2.1781470839035895,0.07131431903791613,-1.2611955425046486,50000.0
69,2.039350181837234,2.7401951978135033,-0.5264489034968713,-0.047481597544696275,35647296192.09047,38660146006.599014,2.301274196385129,2.301562370585415,-3.0996415994946878,2.325177889512102,3700.0
70,3.832169230959595,2.663686109752961,0.8138119552477339,0.31784364214017957,13069555503.155783,14638592699.551788,4.098238383375899,4.098159050274269,2.4744521338276857,-1.164800859976879,16010.0
71,3.260321317258092,1.5350607708317099,-0.6945423071452099,-0.24723976541254844,43900187088.26893,44507953330.375275,1.9868935439018853,1.986246786991872,2.905129909009375,-3.797757637412344,8634.0
72,0.20436790009586592,3.873017218416651,-0.48711132858936335,0.7552709550494658,29800409010.041943,13656904701.776428,-1.7928989833882703,6.692990267195408,-0.34923915153498863,0.4544233356917006,50000.0
73,4.2868302940942735,2.5395441306170237,-0.9478243309143328,-0.4318745493977696,47753221989.36579,30895827638.902485,2.9335365792528925,2.9331613437275577,1.743578194427871,-4.591761242110141,8953.0
74,0.00025949394765301115,4.142846722882373,-0.3551872900755275,-0.1721018566223571,28904885055.256214,42805848191.17031,1.036134228688926,1.3836464305427372,2.7009479459030796,-2.2357740285827585,50000.0
75,4.503953833143038,4.348949713600424,-0.5139918221670146,0.7578669322103424,31180958972.236485,29457622293.31974,4.437655282301681,4.437578287240239,1.1357313296869413,-0.9883687076285226,864.0
76,1.0284579014241024,4.352645439817694,-0.6195833471537848,-0.5125713646269867,49478354280.637375,36442363143.15097,0.6890091696633466,0.6896076419028238,-3.4719923682713207,3.3601880265724744,30463.0
77,4.177371110360804,4.160550638101448,-0.09544317677647207,-0.8896403483937587,18114258060.851757,16518035991.870792,3.9951185826138538,3.9951068806996033,-0.07073221742777892,-0.9167392537838285,3675.0
78,2.1613198898373116,2.504883806328012,-0.029665866692095477,0.03724088065678277,40879945667.9866,32097141025.600468,2.3122294274039827,2.3125991054177493,-1.714601457995462,2.1832287545175877,1503.0
79,2.390715636772485,0.4705647429013454,-0.76853291188216,-0.09670224193071775,48762642819.54648,34338742256.21225,1.1384914237466917,1.1383071115506747,2.2235064271931773,-4.345540027099382,9348.0
80,2.515226032480213,2.7237126043888353,-0.9323456475468221,0.2126382006008205,35459855912.8504,40354578416.77515,2.5721895426351646,2.572292064347968,-1.7996938976237997,0.9747832949281479,1672.0
81,0.8959229235448551,3.8294139082642884,0.03652586827793192,-0.37433980823644375,11382055700.057592,45362643565.214775,2.6077463614975667,2.6077948425918858,-4.720525243497756,0.819263925294007,21692.0
82,3.323861744822757,0.9905204047219374,-0.36445805298372935,0.21952991360345409,14338934977.714043,35401943689.607834,1.7406549287959083,1.740631767619751,3.71587706417869,-1.4331380993522922,15139.0
83,3.0200056587998847,4.173937998882752,0.03496621606128425,0.17891322176133917,33387653397.098392,11059456222.485107,3.3701749896294384,3.370525507093171,-1.0641989281192108,3.497208816209984,8920.0
84,4.336432226419976,1.0858955230624496,0.46676369224028136,0.8663495535021137,49810051008.6606,47818366850.95932,4.09550190120094,4.095125100474508,4.231652065924897,-3.0553502929112453,20394.0
85,1.3931876859806802,3.2452172264374735,-0.3302176070017222,-0.7748402164962549,22323616387.36257,48503401336.80549,1.9995402046271329,2.000117453936505,-4.766720982942209,1.2670536865315691,10424.0
86,4.292519612814046,0.6096060304811851,-0.19229814888742802,-0.7015161218983352,29872089160.32316,32819306447.858463,1.5851268993584304,-1.3088569245419757,-0.9496105028743325,-0.012211422652101449,50000.0
87,4.2411631510748995,3.347888439402193,0.3119852242100434,0.5990562552957164,23749612185.69472,26018390917.61412,3.994499347568351,3.9941915677575803,2.8961475030929607,-1.7597695515231748,4766.0
88,0.5223726071776502,4.31480220517339,-0.1275666301431353,0.2817478827756674,22909203466.06186,32445926890.66668,1.5923630276522918,4.517692952487973,0.6182843496026331,-0.24487759807236817,50000.0
89,3.119323717374196,2.9900442396537747,-0.3172840678194926,-0.34372082635461076,38597378851.00093,44925550885.6546,3.0070445757604634,3.006941893750858,0.582545953219781,-1.1168016130978886,1292.0
90,1.1866085839557683,2.3342838988733177,-0.5230474625559274,-0.2811446482650477,31208332763.10668,42022806174.96276,1.5730009346290408,1.5735289509446782,-3.7429592226112707,2.110130157545477,7077.0
91,0.17812689271924753,3.2194129412899692,0.43325476357938797,-0.2903824107915933,22404791493.634697,17901049563.09176,1.7644319953568848,1.7646084068837538,-1.9838568892630946,2.7348526408126674,21067.0
92,3.9631498611554288,2.3784497038599217,0.4037583954045163,-0.06027189562143409,41979515159.66753,47011500529.179245,3.311488904640245,3.3112833211164516,3.687927655940778,-2.9929124560737552,11688.0
93,2.942270977589297,2.982735185029195,0.3772560794744422,-0.4039025837844621,16284598867.207798,14976718856.386234,2.961768384350629,2.9618355485680183,-0.4302739158402465,0.47414701927198133,478.0
94,1.7918535840215517,3.1156541148367127,-0.2572117563337444,0.7129521462973794,37221790611.442856,16459657256.119682,2.2711216235695084,2.2711505077245455,-1.5483747308909521,3.6327819541961786,18228.0
95,2.860003522607681,2.7333805303755,0.7736773035850224,0.6278668641467999,32123759334.761723,31796055439.79136,2.9065131610060697,2.90641730654017,1.4311504359768452,-0.03638247061802599,1562.0
96,0.5266407513074634,2.208247710320499,0.9592835685989369,0.7696943189280268,44564083087.36499,47914576619.491875,2.1805322839286005,2.181005097764751,-2.6773596084875124,4.152040154722201,9093.0
97,3.8975375283845,3.7790691753582455,0.5729107058947354,-0.3242617206232348,28793441228.644848,13175617308.923883,3.9366824514461056,3.936594866846783,0.7415635381517732,-0.6928285437009272,2621.0
98,4.049714208420775,4.997759818060201,-0.7680961914939253,-0.772690543869716,42778310947.28713,13380196897.402271,3.8524284805397473,3.852889900308273,-1.95694558382374,3.028222803261359,5501.0
99,4.187730625406872,3.0159104460996247,-0.9556325813174398,0.20884326696354716,12531834547.00471,20179708311.966244,3.3337048697834675,3.3335394560823435,2.284601913844915,-1.803380198268275,5532.0
100,1.1457827099447377,3.400241871495969,-0.4028516917789904,0.7375375921796186,41379361850.74887,23174453222.928867,1.3068104072097335,3.203827276929666,0.5168393226019575,-0.9046253062873303,50000.0
101,0.8211708777449483,4.8726387726345965,0.9063997365010701,0.6302582878732137,25478964977.843357,28872306916.68945,5.837094950171519,5.837105882770392,-2.1494934645284904,3.326994508838466,37696.0
102,2.441675393449475,1.3185789474198406,0.9258652043300359,-0.5281148516755199,44972399354.206535,15597735326.084412,3.173042331197985,3.1725144297766086,1.9676810671552585,-3.5319457320578826,18506.0
103,4.261990884767983,3.7578912980805597,0.41315980014066733,0.8352079989627432,22266190194.82473,35726239118.83273,4.091949309956819,4.091916903154395,3.337204001371642,-0.9871871349365466,2088.0
104,4.165905933540252,3.6298014367878966,0.5060992739594234,0.9388817315546527,20306350050.68046,44808108995.82675,3.967113690132981,3.967090242913924,4.031091651662071,-0.6585909302413965,2117.0
105,4.200349469747903,3.646115748020769,0.25756656197385164,-0.19965445487277256,34592868086.44102,28674334759.27249,3.9639115970796506,3.963534124689664,2.1713678829068233,-2.5084744220834265,2898.0
106,3.651708611283113,2.6513475702263394,-0.1472022765773735,-0.2848027588649735,39530897028.12396,17351398779.35553,3.2274566374735496,3.2272582387326705,1.3545769908677903,-3.7062376722841726,6300.0
107,1.7645385300091414,4.271078316111716,-0.4638471226360532,-0.541978219534422,36351153928.95592,16896757860.187595,1.4724659243086862,1.472729511497101,-2.174681496096082,3.138657093535263,22254.0
108,4.272729163284734,3.576960383467433,0.607423464885041,-0.054483473407207494,32471115577.771984,35207258854.92289,4.020272695011572,4.020232986636899,2.963219694193754,-2.227198252333166,4162.0
109,1.3979804336935941,0.7964386177333033,-0.3180830649661319,0.0006219206406135047,18027247900.412,23230447379.18589,1.0168183315509536,1.0166635302819294,2.0436390819604986,-1.832117239289919,3070.0
110,1.5564512026102328,1.8797461500292811,-0.2782744910330597,0.13873358278472891,12226326185.676481,34592868105.15962,1.8012471296276198,1.801286912575429,-2.1936965647423903,0.8157105534488688,1997.0
111,3.1693499028071237,4.877140202291731,0.5818048331211747,-0.8941259873083274,19244846423.394157,33459358881.554146,4.009341615023714,4.00946481746521,-3.7623864920958567,1.6045260395759229,6874.0
112,1.1143550900708776,3.988446007892654,0.8011820901361415,-0.4312496489234299,40410506995.10074,31654474035.24435,2.71791535324,2.718498392316682,-2.5253877705215855,3.8154920430764445,13139.0
113,1.5425586261255648,1.294678090324407,-0.5986633313543073,0.1841322288475884,17126702519.816046,44545600908.71177,1.3596969638713992,1.359486870114612,1.997453230854291,-0.8140115869431782,1195.0
114,2.331175670492225,2.1696056003332824,-0.8798691145908013,0.20992540299617501,41543664226.807014,20195755351.113926,2.228835929450239,2.228762665721694,0.16037345229593386,-1.9299048317165208,947.0
115,1.464247812622358,2.3589881283327347,-0.9520016523892041,-0.598715406354682,34696546465.563065,23200917031.695007,1.3486249396673906,1.3487863994532872,-2.824569638481435,2.2016757182985653,5851.0
116,4.692649947111313,3.3944333579591652,-0.36096633793686705,-0.11128982847608282,15544226961.393238,18108923266.21225,3.7766286382935026,3.776475695405698,1.9414471978796588,-2.0876214984264254,9600.0
117,4.25586552114331,1.1706937449747206,0.5210576209532716,-0.7619885739098426,38847699893.81121,22608876263.58997,5.879547472702956,-0.9526044276373937,0.2085004082256886,-0.22493716727972712,50000.0
118,2.5910123194817003,3.5032823028296627,0.7497795905634785,-0.9057332115035766,21387545615.65284,25716600803.729595,3.0401396683168382,3.040199176909113,-2.7909201777048267,2.038935813112909,3175.0
119,1.2651227294251348,4.514999711542812,0.3996052385348259,-0.8052555966169239,21645642930.84674,29300873575.667854,2.6408821225619152,2.641379150827326,-3.394557649324435,1.9976333643549506,16809.0
120,2.5290382980365216,0.7448448926991957,0.5285430254817305,0.008751536623860412,20085835812.590714,22133475300.659676,2.230298724553029,2.230151715005279,2.700412834962389,-1.9621915623232327,24862.0
121,3.367607319309245,0.748313061784241,-0.9679779655823357,0.043586034661246,10083590982.135471,11085718581.517239,1.2361701732486106,1.2359075852366848,1.397769546406814,-2.1083024606570526,17341.0
122,2.8511863276381426,1.190280208840322,0.991415633465047,0.789998205849662,22635351123.483578,23097472183.654594,3.4262913411811433,3.4260054232346144,3.3140666069263625,-1.4861824906164451,15892.0
123,4.309799707027616,1.5152586678463726,-0.0007535518357415505,0.3021088784120125,28491717948.682976,18011521125.109993,3.5014143633127732,3.501346878829633,2.053067873833278,-2.946750580523114,23507.0
124,0.6806185071477328,3.5194113843058528,-0.880386565112675,0.5622903071047376,12786588548.882513,46276379844.595726,-1.6039257356564867,5.745809017671327,-0.23092604958377416,0.38283840488808724,50000.0
125,0.11012791367607022,2.9671620448790033,0.8603178852356435,-0.6875041976296172,29559886168.796318,21659628716.79385,1.5747942588697297,1.575312073773978,-2.105720866842415,3.3603845741518863,12476.0
126,3.5810892809768156,0.27282447990747194,0.05182887722492535,-0.46570217620410737,43260616037.685165,12217950983.118038,3.0277668809057983,0.8210491275812846,-0.3213442518678202,0.855607712464549,50000.0
127,3.741769329358002,3.7344668786150677,-0.806711110539158,-0.8309835654184885,49246153042.48841,30551710267.44895,3.694022467790566,3.6939942303563926,-0.7070459827820896,-0.9916332996414849,552.0
128,2.748154432134366,3.928527055955035,0.4905197874097267,0.20306049455365516,28235058357.534027,25249051301.20087,3.5451081173788284,3.5453237357748306,-2.0166499192862,3.006733477602884,6760.0
129,1.7296553592866848,0.4150249363301761,0.3132176615884741,-0.4316930665417267,13261429211.86531,12973090949.831833,0.923626203027518,0.9234179978996001,1.7410937150896701,-1.891304910785303,28298.0
130,3.9674465327870863,2.5867117068224807,0.4416267131909306,0.22048640313937384,32841538375.601944,29933272895.26733,3.649230936984996,3.6486911261090147,2.9737867754859812,-2.5576939899635005,10112.0
131,0.7172785309330848,0.7355473806316454,0.675061310355892,-0.5757023540138486,36253889305.880875,29549094261.020664,0.7270894817207627,0.7270962555269961,-0.4790275090669099,0.8402533412408106,143.0
132,1.2946995418052964,1.821025346887923,0.7704637175286924,0.12460259072886681,22864594333.946,46666810188.27016,1.7123629551432122,1.712389907342528,-2.908709844027646,1.9272287104440184,1913.0
133,1.1658608918736024,2.4699801635505607,0.10224993626657741,-0.2861549277132387,19296194284.151463,30221137249.28293,1.8586633134608197,1.8587057459426943,-3.1228078185409176,1.7730442513597349,7649.0
134,4.552741332039803,1.6449702245285964,0.046874781310837665,-0.770552561489503,21503184553.645294,15820848243.221088,3.838501856585618,-0.9184679961588423,-0.28014002039412844,-0.32608463380751956,50000.0
135,0.858470210012468,1.035942368200487,-0.6138968706729901,-0.6597945382032144,33119813345.224136,39763565063.51029,0.8698884944469103,0.8699701455596003,-1.7945755559450625,0.3236147113054524,1337.0
136,3.4759409311769636,1.4711953925059162,0.6487943628748865,-0.9345942988617708,29461406135.90726,10291221635.360773,5.992892898715986,-1.1204851010447578,0.44042798575834285,-0.33808917256994053,50000.0
137,1.900962095920176,3.8377007896529385,-0.26127701076033105,-0.6952702428346711,28836346047.79915,33297197344.313732,2.3593799774050837,2.359634509617515,-3.532488013206967,2.137694090063692,11732.0
138,0.39888758325444473,0.5429463078031316,0.2768826075830595,-0.08641387634235853,43692670386.53772,25892791366.201653,0.469482839911637,0.4695559983466269,-0.5070575408966285,1.236442281800823,1202.0
139,4.0262711126925845,2.3031248371541215,0.018049779921823772,0.3322937862203832,26776226999.76771,31897474480.158314,3.29450151836556,3.2943500919617312,3.1556532915870057,-2.3015568628607967,10850.0
140,3.389453875648842,3.0152191462300277,0.33732321010371047,0.4290130086130828,22631400044.972862,29927365780.411995,3.2467730063009075,3.2465961134135677,2.3883611562756695,-1.122004231187502,1806.0
141,3.569352439054036,1.761647783108033,0.5390161221623753,0.48081627460739496,38150637152.69694,31637077449.484825,3.4212528223133227,3.4210305339588385,3.215989920112856,-2.7473028901907783,13096.0
142,1.6771792502535217,1.2654517604386062,0.6100715245964281,0.6551369063115344,47728285525.10827,23626421855.72519,1.6469662925548358,1.6466152622838637,2.059568979583499,-2.2730266904447154,1697.0
143,4.576061328023401,4.771299962019376,-0.5684923124787762,-0.8544157621315958,29227363582.35072,42090765724.709625,4.598826845655889,4.598845849999159,-2.1038893012497577,0.2117469759749112,1255.0
144,1.235316414401697,1.210132165508201,0.8589047907331224,-0.7764651701683187,20344253131.907616,43425064272.00278,1.1476727700443559,1.1475733805669779,0.9089505696215592,-0.7999111687168167,2771.0
