,initial position of a,initial position of b,initial velocity of a,initial velocity of b,mass of a,mass of b,final position of a,final position of b,final velocity of a,final velocity of b
0,3.06214947229868,3.5122752192291706,-0.3904151565992453,0.06838585352269866,36542880599.60399,42122694471.42917,2.033547189614099,1.7014962333575347,-1.6703375160623526,1.1787623511692746
1,2.0773523092270416,0.06368487180170468,0.9724371070259232,0.7037188053426904,19579309201.73095,20319966699.353172,3.1254718682371707,1.371266123317774,-0.7966356154540519,0.996552738318601
2,0.007363888108857242,4.7190987574232635,0.7190957874815243,-0.369702761281258,20552310908.57783,45157626401.19403,4.157282006254565,0.8323327730177826,-1.1749916496135315,0.013543872755890782
3,1.6626758303894422,2.8666782172811978,-0.7543091206536312,-0.8740968888332303,46311956396.23764,44396052097.737175,1.8672124886047323,2.5255489919807355,-2.2861366864825774,-0.5495134099756677
4,4.0040468082400675,0.32536395487627323,0.0775422868518767,-0.9776016540096983,36147623963.87367,40407841765.39996,0.9342534397329914,4.446661886821622,-0.17568977532775956,1.0110022561481908
5,2.8756096709644408,0.5325779188223173,-0.505059383290104,0.16305674782197577,32056502705.41342,22597651640.866722,3.115112750917133,0.9932366842411714,-0.2137466718615099,0.7259846516218826
6,4.029923621557347,3.222932691463316,0.47579967258520184,-0.2312130030906936,37101700544.36275,22861046098.932144,0.7250124698623847,1.225212315884975,1.4189879154527816,1.0133128141587582
7,0.5201777075948716,3.9681057606206704,0.3873278247934131,0.12436287405703839,25068434397.400352,40083279968.247925,2.537223264424409,0.7249142545845636,0.8463101507805904,-0.7435987156618207
8,1.2016120025734744,0.6790132744322724,-0.4835050705739814,0.7580052728862212,47751564507.4933,44377579412.76903,1.924093633489066,2.278999776430443,1.8164537702478303,-1.7168172479762263
9,2.773774040197044,2.9775492501843335,-0.544720878835087,-0.18823311825895206,16352432280.49044,38471291464.31813,0.2909565918060608,0.14335966898321065,0.5599777626190049,0.8352887221455177
10,3.427146331600483,0.828488729699528,-0.812131097088961,0.3354433426398391,22550237912.519966,39967940931.82126,0.6161671350832266,4.686389409783116,-0.3393721944655488,0.13540296912308433
11,2.5074949317254003,3.482846252289798,-0.7861851781772706,-0.6067694680007305,20597267507.668022,41965054240.229805,4.01793695475243,4.503718988176754,-1.3341538033021056,1.6348466101421433
12,2.3944585469550694,3.52613542827691,-0.9828129802425705,-0.822275408645591,43003173319.38672,36002339412.81701,4.524310202359655,4.131610822608752,-3.0831579997024705,-0.2696586862250947
13,1.6167209087560075,2.7286371447687117,0.527906853740268,-0.35546580197759625,13588495628.956955,25908835323.347626,2.673843299830927,1.3882776852744805,0.22084657118391404,-0.19442084355821287
14,4.105268352013374,3.5168244128291675,-0.7601838290943006,-0.5227375651645967,18872764903.739094,35474106218.90233,2.102967423878188,2.7051382099212598,0.18757133701306208,0.7433335993427994
15,1.151042045161716,3.9168656584899693,-0.1580279000616529,0.649056026422407,43942080804.128784,43771386069.62812,0.4653753274676829,1.6580419027026103,0.5904262345041437,-1.70725717543205
16,2.8039819369611707,3.7345226283638526,0.2362646474021537,-0.6800477731681442,16517610089.18966,40417701622.40033,2.2919526040777503,1.6119612728159727,1.8251196868271164,-0.1819121285851082
17,3.4692219742201558,0.4413431602313844,-0.133872832323495,-0.45176404716829577,15443381372.659517,21714989991.603996,4.577695011150758,2.633676125761041,0.918957746018461,0.02315830798103681
18,0.7547759258745457,1.7037371830942876,-0.8086623456205573,0.361953620792425,41813058653.99034,38107889019.40773,2.7934938300385057,1.9901886166899012,-0.923433503479642,-1.0709003334775238
19,4.0364493871602765,1.3574805605444762,-0.5409929158546607,0.4397396644689644,49343553136.03409,46455128677.433426,3.6819041894137023,0.38516638546883086,-0.22129802196180393,0.10016721179841345
20,3.2073342066889117,2.971643633149733,-0.23393295116540447,-0.20460765176160023,16762150690.759996,27939014910.195343,0.7803431545543542,0.9781600919161262,0.573615583651636,-0.6891004040728336
21,2.1278297330275016,3.069190104128362,-0.1655874983911365,0.6121688529751959,38740418218.913635,19005541995.70181,3.007041793664041,4.023421039177428,0.19806229052055316,-0.12908571955129625
22,0.6434847576765157,1.5682174523145398,-0.6148788474761071,-0.2668424636024753,20202961867.363186,26891500252.03547,1.21850615672786,1.8833723749748745,-1.2097618087173931,-0.6777906104881201
23,1.0730456929676286,0.3791681172984518,0.5490815553322688,0.42646686672508594,41437947427.313385,17381025169.20845,2.3463585686096455,1.9380395796213337,-1.6216378368322166,0.4633841843736154
