,initial position of a,initial position of b,initial velocity of a,initial velocity of b,mass of a,mass of b,final position of a,final position of b,final velocity of a,final velocity of b,if collided
7720,0.4891320176734837,3.5995469666232918,-0.6358806735404736,0.9325306267937015,36472945530.34924,35418754018.37469,-0.05319681448171441,4.435741307466923,-0.4690570538078521,0.7607417266949786,3.1105717876000347
7721,3.361634107402358,3.5562822985747684,0.5056545649858464,0.9166241652652445,10094225912.030802,25302055057.56334,4.295390650817247,4.3017801630809425,-0.38553352556630655,1.2721626342029995,0.0
7722,0.6501313906175415,2.408751765576093,0.8553076582206167,-0.5811673863204962,44399864485.12175,26127845978.816795,1.1940170304974518,2.356706310470396,-0.48996947133749713,1.7049040447396806,0.0
7723,3.985166279034014,1.5570946467064313,0.9355363117939084,0.6917666381167173,13046040364.243114,10407474690.168783,4.86455883904172,2.3192389387505767,0.8249838464545308,0.8303470303944447,2.428096007967371
7724,1.2944207824840703,1.492908992471615,-0.05869880454377485,0.6651625744902592,21301747456.733658,25091017447.240265,1.6310803397501878,1.8222360130033124,-0.1476614062767532,0.7406899571161107,0.0
7725,1.6313175618438247,4.127572731876727,-0.4360846688959661,0.5421652440803031,44825493056.55316,22371337953.797634,1.2936964683991135,4.472446319694549,-0.25377179934167304,0.17686459531248322,2.4963529914254923
7726,3.673606887608905,3.795690670948707,0.6146266084603214,0.4367597716282714,10223383239.746372,14270435988.701666,4.195107007952608,4.298991122580947,0.7779212219212807,0.3197750196753972,0.0
7727,4.118095232305707,2.5712516564680135,0.33705389341650793,-0.0511162228949682,16664098973.217852,15261899454.118843,4.257630818815768,2.7358008967878997,-0.060119251917497084,0.3825475306402392,1.5218299220278682
7728,2.119782578041299,4.931645866375456,-0.08936318429555001,0.30035973760880785,48490572265.06939,48966028958.41421,2.2280870508608173,5.036257285901473,0.30614278911839116,-0.09130590065201828,2.808170235040656
7729,0.47003670494544514,3.868011191084863,0.8320210122672909,0.8908680072165311,23733348305.961212,22187800003.738342,1.366282266630408,4.690180922633351,0.9614193679404545,0.752456076115093,3.323898656002943
7730,2.8940156421261882,1.8428190441744259,-0.799811680468711,-0.6953422287235225,32537370835.395164,25631952669.059185,2.0996125676902904,1.1407821579047588,-0.3766881950027916,-1.2324579894118781,0.0
7731,3.4669760896785973,1.2562837442090675,-0.7491910173058909,0.4412733234102577,11023517778.971245,33478243608.221992,2.259703968095371,1.84839130063064,-2.5655643056069106,1.0393579622327505,0.41131266746473094
7732,2.381943876785759,3.3566255724049414,-0.28485757496782593,-0.5016916593241816,33309189591.11096,37237502083.05763,1.9796314074407586,2.9600737355209867,-0.3665394634234268,-0.4286266749259594,0.0
7733,4.731815104061902,3.3884934790409202,0.8661613855026,0.8774690375558951,42815668707.48408,10123763967.098475,5.402153508739093,5.093687762140937,1.6411372978966163,-2.400077933035147,0.0
7734,4.583745346549723,2.819144904177378,-0.6245664365580603,-0.7655813831969114,25798202205.66472,46775474925.2406,3.3913776941086775,2.3667244371097897,-2.001915921627409,-0.005928155079431914,1.0246532569988878
7735,1.2270285355540655,0.10517692092414099,-0.8236758110706157,-0.07815002975564855,20126815479.528435,39057172302.52252,0.8903691646179039,-0.22389058235342202,0.18514520559387954,-0.5980124073237654,0.0
7736,3.7016571198582544,2.3455836269450305,0.4475971613842411,0.395534058263886,27379193787.99365,30445387871.306393,3.56943905571583,3.2624591699780887,2.652578287756473,-1.5873805892026591,0.0
7737,2.20926615152047,4.078935544015382,0.5723313309868887,0.9845636683884644,37862052336.925064,41018404151.73186,3.1676896285371665,4.707116721613082,1.3971222404420112,0.22324013017150177,1.5394270930759157
7738,2.01708221629275,0.23417716602745497,0.3150646273534432,0.6874754846346189,26906432937.53133,11267585977.643585,2.1743030016060003,1.2985758673016734,-0.09461883138577534,1.665779136371029,0.8757271343043269
7739,1.7593500054521476,2.4854715873638424,0.6009192315449503,-0.3107358418643358,21496851332.944458,32037690782.66889,1.9143198814803901,2.47395240257189,1.2147187706791394,-0.7225869184761143,0.0
7740,2.6802979128156155,0.8356738755885545,0.0666172600979591,0.38634455020308756,40839499593.85075,15498262655.680214,2.5400092781345736,1.7672365185238388,-0.5053925141522259,1.8936485275690522,0.7727727596107348
7741,3.164068970001157,1.542235545845943,0.46482134286499477,0.08519466913658191,19577567848.598022,34634056305.58208,3.196642026083261,1.8717668900536555,-0.46107590934926634,0.608575936295106,1.3248751360296056
7742,3.177517145609319,3.0379444578841692,0.3238680438584314,0.4216552449929287,49012541592.992905,12436982085.620607,3.503818606315825,3.449500527850269,0.06812042791648047,1.4295235990171913,0.0
7743,4.353245997521872,4.667646282378934,0.2713711093794611,0.4552327699615448,46542282207.843605,19912733665.050972,4.72708256019877,4.883058409321368,1.2217665445970773,-1.7661384038305816,0.0
7744,3.460654175920121,1.225842065837699,0.9575766061410644,0.4765626425748366,41770594134.98398,48914016316.08317,4.109225102344057,1.9662830771291941,0.3308750933441453,1.0117404199558548,2.1429420252148628
7745,3.894982062082854,1.7223701198657264,-0.6836947689617243,-0.9868178711120676,11255108491.385303,17438374001.332855,3.0953416451261653,0.810386109249339,-0.9117634831334017,-0.8396173281430502,2.1726422524987505
7746,2.6064017238242676,2.723092144167491,-0.9260587934182976,0.5441951557024327,20954577910.031578,34051960817.919548,2.549305445935374,2.732560957612675,-0.2765678513850984,0.14451748017978022,0.0
7747,2.28441542395537,2.859209477864113,0.9357086347422439,-0.5824705133328241,26664434536.443832,33764574726.293808,2.4158821854699717,2.911830574583583,-1.101042385817155,1.0259849372388352,0.0
7748,1.5864430119044803,1.2849646787366136,-0.36463306004265505,0.22079371294382666,22980748692.929916,26605947395.846493,1.5401824377976723,1.2307940595801856,-0.04488282786821851,-0.0553888871636134,0.0
7749,2.039123579563314,3.1974339211148632,0.6604571050365642,-0.646554418810684,47304408326.72538,18775341782.478676,2.280831234310766,3.6058155395439173,0.04125398577842055,0.9135256867831072,0.0
7750,1.8840710283954931,2.6381097839563132,0.4075816394607863,0.18086098900187753,24917578425.493805,45263707402.34846,2.463857593336493,2.724131790009087,3.107299516133104,-1.3053281850470748,0.0
7751,1.869823844941993,3.8621546711768318,0.603878536996441,-0.2202546470139517,15860102539.853544,30020599122.628876,2.910676781769757,3.4110432461117375,2.113479531722167,-1.0177879165138164,0.5003664643419805
7752,4.781184954327263,2.2305323101879626,0.042436851153854205,-0.47380246085749667,25168593343.432846,23952934509.901314,4.712322904574839,1.873677389738203,-0.17251859085844423,-0.24793760472769374,2.5507042655508245
7753,0.007918924830823126,1.4529867224857935,0.5614266130118115,-0.5183862591926245,11081929880.684208,16619170606.593739,0.3904429565960269,1.0539099796172864,-1.3132760447704965,0.7316955825831142,0.0
7754,0.03284171167882155,4.578760760210415,-0.5407814287181385,0.7268965270107384,28299463914.54187,37654561003.61426,-0.45622283130734875,5.266789216460617,-0.44470513060452976,0.6546899294820152,4.546045815262107
7755,3.7842681132687024,3.7748634208162946,-0.8575777358878978,-0.40707774607869096,11416050910.870413,44232370582.458496,3.2978533764827898,3.272305429027061,-0.3040137785442688,-0.5499485494347287,0.0
7756,1.4349674437996356,4.604896413239072,0.9034982206551365,0.5055879436899293,27071195080.987423,12917952505.248325,2.386167375862424,5.010519417849898,1.0052910491334026,0.2922682619167393,2.6243520419874744
7757,4.226820135462751,2.579903126611365,-0.37107897187573324,-0.17500492822234848,32484005863.067852,41482908170.7999,3.1280168662428496,2.9748035586586723,2.997011289770208,-2.8124541484210055,0.0
7758,1.10448761992739,0.019166539949569406,-0.0815529070691643,-0.4385502844081379,17186567968.945213,11865401016.29606,0.6689900255475857,0.09329125214345911,-0.9673924125423021,0.8445534934988499,0.5756987734041266
7759,2.794604566287969,2.968530244852197,-0.8801984783908123,-0.8866064751309086,18286543595.917625,44781105388.07995,2.005610669993173,2.045053825342246,0.4129604107476093,-1.4146730826374947,0.0
7760,4.522623750275555,3.46430092291889,0.68884558414291,0.568821531818759,21144762918.97349,21303476435.094254,4.94082008466431,4.301630080824476,1.5713030926394758,-0.3070615598483639,0.0
7761,0.02714068715254314,2.262800461366365,-0.9115141850230277,-0.8787979750619288,37186296891.40588,20388172825.444763,-0.7408930510040678,1.122306328391387,-0.6061498352450687,-1.4357566328148395,1.8631993793954549
7762,2.410306626243524,2.713299758508818,0.15904970527919726,-0.536033237197268,35799795546.19101,37864111117.571686,2.302085923685182,2.43011986088824,-1.87234641543696,1.3846130858908468,0.0
