,initial position of a,initial position of b,initial velocity of a,initial velocity of b,mass of a,mass of b,final position of a,final position of b,final velocity of a,final velocity of b,if collided
933,3.0,2.0,0.7840541704596713,0.9854734575187933,10000000000.0,10000000000.0,3.5653779780526724,3.203972697163015,1.9535702059576159,-0.18404257797914847,0.0
934,3.0,2.0,0.3180363803407915,-0.4961648598793169,10000000000.0,10000000000.0,3.0740386826259436,1.7478328378355212,-0.128532367003774,-0.04959611253475041,1.0000814134500249
935,3.0,2.0,0.584510273588942,0.8730964502089638,10000000000.0,10000000000.0,3.456359692149222,3.0011012709763225,1.6294612243407902,-0.1718545005428934,0.0
936,3.0,2.0,-0.8044722862618237,0.7722631107180804,10000000000.0,10000000000.0,3.0686228214329665,1.899171223940805,0.7086018416783366,-0.7408110172220805,0.0
937,3.0,2.0,-0.8886277111262464,0.47147966830302934,10000000000.0,10000000000.0,2.815296115544074,1.7675975564369824,0.44907403568419246,-0.8662220785074183,0.0
938,3.0,2.0,-0.23579752603440474,0.06711309296304724,10000000000.0,10000000000.0,2.649918099337577,2.181414336034352,0.7952474787668251,-0.9639319118381787,0.0
939,3.0,2.0,0.04269175081018428,-0.24612486355509966,10000000000.0,10000000000.0,2.694318106192773,2.102248781062323,-0.7943557206073901,0.5909226078624747,0.5920693251304496
940,3.0,2.0,0.04983000593222209,0.8348731920100223,10000000000.0,10000000000.0,3.3245040884860226,2.560110639136398,1.0425393359752886,-0.15783613803305627,0.0
941,3.0,2.0,-0.24713722153866735,0.676690562394946,10000000000.0,10000000000.0,3.1299181095831767,2.29959227593903,0.8065561057496188,-0.37700276489334006,0.0
942,3.0,2.0,0.36956117863939086,0.005252072940642671,10000000000.0,10000000000.0,3.043892147176023,2.3309211044039664,-0.36187781155801046,0.736691063138045,0.7129710427720566
943,3.0,2.0,0.8887767591315661,-0.005804138109996471,10000000000.0,10000000000.0,3.6543698101776982,2.2286028108438347,0.46887994101726393,0.4140926800043095,1.000089451415727
944,3.0,2.0,0.8831089016132374,0.9414050259861109,10000000000.0,10000000000.0,3.4786284351060224,3.345703041100544,2.3507145812038144,-0.5262006536044591,0.0
945,3.0,2.0,0.6304937806111013,-0.48326337994226254,10000000000.0,10000000000.0,3.418161966574907,1.7290684340939202,0.26805981381362387,-0.12082941314478728,1.0001113690420582
