,initial position of a,initial position of b,initial velocity of a,initial velocity of b,mass of a,mass of b,final position of a,final position of b,final velocity of a,final velocity of b
0,0.37146698860285654,3.990645943992522,-0.021018442017468164,0.10230359349865514,11256523254.85984,40279240227.51266,6.69462033513591,3.1878612307394127,-0.15341570953690886,0.13930361912710618
1,1.8309524811954385,2.6323710690901447,-0.32373851675942933,0.0356600247724157,31130918706.441612,28052769476.99865,0.8950507371158493,0.434952776134531,-1.4533409017049186,1.2892104111316938
2,3.724039374421147,1.9222916042829452,-0.7605306991187755,-0.060570403092854,46907316343.00254,24798817837.598053,-1.6552334033433826,-2.893987774357623,0.07792316859185927,-1.6465178087022039
3,4.273053071374289,1.926381355611232,0.48136584234361557,0.7601506882441733,30193165511.06153,11172042811.916042,9.85795775739457,7.443545522220486,0.5130867469556124,0.6744228997605285
4,4.179606522169996,4.056122893713976,-0.09578567230759516,-0.4606157539061939,12609182809.451015,37356350009.69208,0.4892338162360813,0.3722929789693185,-0.8058470340230699,-0.22094315437558554
5,2.1040336190269135,1.8638981484151051,0.6266141154100746,0.9365741441905102,34087435629.907845,11336390424.118633,9.069831818917692,9.125838149198405,1.2569845932584625,-0.9588892513658185
6,3.8970944154561318,4.717603337922957,0.7721755703794406,-0.9946441328324447,44278626322.25896,42176716003.12129,2.9448659436876152,3.877421112524399,-0.7243786629927149,0.576492075723395
7,4.152472957850598,3.916727580338806,-0.3031154502622271,-0.22377436904423198,19843479778.74675,20891080359.67386,1.5213147668168947,1.299045725669098,0.1500724823413812,-0.6542368162592962
8,1.2285843560732834,0.6305614749251831,-0.9074868605297599,0.2606534331071919,17109615245.295765,39226687550.72603,-0.43641276377036703,0.005111204461245342,-1.790042093309127,0.6456000449272942
9,3.0351984326323938,4.9508206792507625,-0.5519585905723297,0.15576040750241682,47638038893.99989,18309751521.603912,0.5103161408490944,-1.2831505201654474,-0.09902753186121965,-1.0226688773364123
10,2.492034583343087,4.780940802716957,0.9089181463536515,-0.6803967362143508,48973757941.53316,23289585496.371178,8.956605137938112,3.4960523166335973,0.29601150387319286,0.6084343404174871
11,2.7565021825169023,0.3644706133819958,-0.5556637610398363,-0.047210206546451916,20310900258.271423,31368012632.457207,0.38181660790478167,-2.167956764454488,-0.43950414080006533,-0.12242397569314843
12,2.6962592154151848,2.359807517311792,-0.32821221586367844,0.18271688128077312,36395772130.26728,16216275428.237076,0.8680512544171051,0.9238145721441066,-1.1830095591365273,2.101222117639996
13,2.9130711827474034,1.7321658829653719,-0.5038398322724045,-0.14813815322252633,29480020741.603683,29064853855.679012,-1.2063425239025403,-0.6813271842982009,-1.7712969961003515,1.1374235655556018
14,2.5030331572581894,1.849741373354024,0.7299355845468909,-0.8145061875905362,30755901824.511486,13043266723.59668,5.1572251439186605,4.657932745104623,-0.4083864027358543,1.8696464888408597
15,0.2577273270309205,3.2996962789904947,0.09916323566175356,-0.5289607194433876,27358746693.760826,11844888686.397858,1.3261791174604574,-2.1673447002990183,-0.21751532538770704,0.20248798931872616
16,3.416172899593697,4.043643631596233,0.3471690764847186,-0.5090677399238366,46698843804.53608,34774936192.936005,3.213331682513533,3.887451061510788,-0.08097641297934127,0.06588369139354511
17,2.211027493579023,1.6064222027051456,0.3650753382736063,-0.4590918970981295,15738121224.98381,29914890334.54406,0.12120905910323197,0.03559837998124929,2.4927576730488696,-1.5784582774683023
18,2.3658010751063645,2.1018293984869434,-0.09039090650048642,0.4147231616101721,10786907302.128204,49339550413.77303,5.352977672258426,5.398368618927741,2.6808702893630154,-0.1911465185768461
19,4.120654976004824,1.8884812360899623,0.9912491858916948,0.1969804993686135,45257583374.19687,22431753947.412983,11.540460820193413,8.887449147741902,0.7737177842150541,0.6358648403330194
20,2.897279092255686,1.9703506340865302,0.6013404759450556,-0.7060940635410353,21444102648.65941,14936316685.190985,3.716490512713579,2.366724776206245,0.19278297109152512,-0.11952715707968464
21,2.5646530896694437,0.3760094777122852,-0.9376716922899364,-0.9003162549199948,19407018930.177376,20984085327.595123,-6.821629311188812,-8.618306490427683,-1.3051267895224088,-0.560477376234037
22,4.3976300997954425,3.193983483706587,-0.7499062403274634,-0.8432652106553185,38480223030.57612,12891614018.74073,-3.334243824204174,-4.543748713783634,-0.829397765699246,-0.6059906831291955
23,4.21603446253117,2.757575797799792,0.7212909959812293,0.7361479168594296,28980594893.084747,17412540394.967506,11.237639530751517,10.437453628423542,0.021532993450538784,1.9007914860652617
24,4.82053226414786,2.795068274051586,0.33708663224184066,-0.14679820564223078,41908107178.45949,27282497831.29755,4.653268212813265,6.761938547920882,0.021170372534627436,0.3384745341594598
25,1.7072045646838196,3.2171909184546803,-0.797701147309221,0.5198135307601974,30208858996.99849,21793134034.97306,-1.06466093453755,1.2001399875320908,-0.44352227281766105,0.028863506681011387
